CODE,DECLARANT,YEAR,MONTH,PERIOD,IMPORT_QUANTITY_TON,EXPORT_QUANTITY_TON,CONSUMPTION_TON,CONSUMPTION_G,CONSUMPTION_AVO,POPULATION_SIZE,CONSUMPTION_AVO_PP
LVA,054 Latvia,2010,Mrt,201003 Mar. 2010,270.00,23.80,246.20,246200000.00,1367777.78,2120504,0.6450
LVA,054 Latvia,2010,Apr,201004 Apr. 2010,59.60,49.00,10.60,10600000.00,58888.89,2120504,0.0278
LVA,054 Latvia,2010,Mei,201005 May. 2010,157.00,41.90,115.10,115100000.00,639444.44,2120504,0.3016
LVA,054 Latvia,2010,Jun,201006 Jun. 2010,142.70,4.30,138.40,138400000.00,768888.89,2120504,0.3626
LVA,054 Latvia,2010,Jul,201007 Jul. 2010,98.90,24.20,74.70,74700000.00,415000.00,2120504,0.1957
LVA,054 Latvia,2010,Aug,201008 Aug. 2010,166.40,32.00,134.40,134400000.00,746666.67,2120504,0.3521
LVA,054 Latvia,2010,Sep,201009 Sep. 2010,117.50,21.80,95.70,95700000.00,531666.67,2120504,0.2507
LVA,054 Latvia,2010,Okt,201010 Oct. 2010,115.90,21.80,94.10,94100000.00,522777.78,2120504,0.2465
LVA,054 Latvia,2010,Nov,201011 Nov. 2010,348.10,122.30,225.80,225800000.00,1254444.44,2120504,0.5916
LVA,054 Latvia,2010,Dec,201012 Dec. 2010,293.80,93.10,200.70,200700000.00,1115000.00,2120504,0.5258
LVA,054 Latvia,2011,Jan,201101 Jan. 2011,324.80,98.60,226.20,226200000.00,1256666.67,2074605,0.6057
LVA,054 Latvia,2011,Feb,201102 Feb. 2011,156.50,136.10,20.40,20400000.00,113333.33,2074605,0.0546
LVA,054 Latvia,2011,Mrt,201103 Mar. 2011,326.60,59.10,267.50,267500000.00,1486111.11,2074605,0.7163
LVA,054 Latvia,2011,Apr,201104 Apr. 2011,234.20,47.60,186.60,186600000.00,1036666.67,2074605,0.4997
LVA,054 Latvia,2011,Mei,201105 May. 2011,420.80,56.90,363.90,363900000.00,2021666.67,2074605,0.9745
LVA,054 Latvia,2011,Jun,201106 Jun. 2011,177.60,46.50,131.10,131100000.00,728333.33,2074605,0.3511
LVA,054 Latvia,2011,Jul,201107 Jul. 2011,135.30,31.60,103.70,103700000.00,576111.11,2074605,0.2777
LVA,054 Latvia,2011,Aug,201108 Aug. 2011,77.40,24.00,53.40,53400000.00,296666.67,2074605,0.1430
LVA,054 Latvia,2011,Sep,201109 Sep. 2011,70.90,26.60,44.30,44300000.00,246111.11,2074605,0.1186
LVA,054 Latvia,2011,Okt,201110 Oct. 2011,176.70,35.70,141.00,141000000.00,783333.33,2074605,0.3776
LVA,054 Latvia,2011,Nov,201111 Nov. 2011,265.80,61.00,204.80,204800000.00,1137777.78,2074605,0.5484
LVA,054 Latvia,2011,Dec,201112 Dec. 2011,452.60,147.40,305.20,305200000.00,1695555.56,2074605,0.8173
LVA,054 Latvia,2012,Jan,201201 Jan. 2012,390.50,63.70,326.80,326800000.00,1815555.56,2044813,0.8879
LVA,054 Latvia,2012,Feb,201202 Feb. 2012,211.80,111.10,100.70,100700000.00,559444.44,2044813,0.2736
LVA,054 Latvia,2012,Mrt,201203 Mar. 2012,295.40,69.90,225.50,225500000.00,1252777.78,2044813,0.6127
LVA,054 Latvia,2012,Apr,201204 Apr. 2012,317.90,29.70,288.20,288200000.00,1601111.11,2044813,0.7830
LVA,054 Latvia,2012,Mei,201205 May. 2012,285.80,15.50,270.30,270300000.00,1501666.67,2044813,0.7344
LVA,054 Latvia,2012,Jun,201206 Jun. 2012,140.80,12.80,128.00,128000000.00,711111.11,2044813,0.3478
LVA,054 Latvia,2012,Jul,201207 Jul. 2012,97.60,32.00,65.60,65600000.00,364444.44,2044813,0.1782
LVA,054 Latvia,2012,Aug,201208 Aug. 2012,110.90,26.40,84.50,84500000.00,469444.44,2044813,0.2296
LVA,054 Latvia,2012,Sep,201209 Sep. 2012,146.70,24.60,122.10,122100000.00,678333.33,2044813,0.3317
LVA,054 Latvia,2012,Okt,201210 Oct. 2012,237.10,28.90,208.20,208200000.00,1156666.67,2044813,0.5657
LVA,054 Latvia,2012,Nov,201211 Nov. 2012,441.70,89.80,351.90,351900000.00,1955000.00,2044813,0.9561
LVA,054 Latvia,2012,Dec,201212 Dec. 2012,388.10,150.20,237.90,237900000.00,1321666.67,2044813,0.6464
LVA,054 Latvia,2013,Jan,201301 Jan. 2013,335.60,112.80,222.80,222800000.00,1237777.78,2023825,0.6116
LVA,054 Latvia,2013,Feb,201302 Feb. 2013,295.50,62.30,233.20,233200000.00,1295555.56,2023825,0.6402
LVA,054 Latvia,2013,Mrt,201303 Mar. 2013,227.90,81.50,146.40,146400000.00,813333.33,2023825,0.4019
LVA,054 Latvia,2013,Apr,201304 Apr. 2013,249.10,61.50,187.60,187600000.00,1042222.22,2023825,0.5150
LVA,054 Latvia,2013,Mei,201305 May. 2013,275.90,92.20,183.70,183700000.00,1020555.56,2023825,0.5043
LVA,054 Latvia,2013,Jun,201306 Jun. 2013,342.60,70.30,272.30,272300000.00,1512777.78,2023825,0.7475
LVA,054 Latvia,2013,Jul,201307 Jul. 2013,184.60,52.50,132.10,132100000.00,733888.89,2023825,0.3626
LVA,054 Latvia,2013,Aug,201308 Aug. 2013,165.20,45.20,120.00,120000000.00,666666.67,2023825,0.3294
LVA,054 Latvia,2013,Sep,201309 Sep. 2013,182.10,74.40,107.70,107700000.00,598333.33,2023825,0.2956
LVA,054 Latvia,2013,Okt,201310 Oct. 2013,363.70,93.50,270.20,270200000.00,1501111.11,2023825,0.7417
LVA,054 Latvia,2013,Nov,201311 Nov. 2013,433.50,126.90,306.60,306600000.00,1703333.33,2023825,0.8416
LVA,054 Latvia,2013,Dec,201312 Dec. 2013,487.60,106.20,381.40,381400000.00,2118888.89,2023825,1.0470
LVA,054 Latvia,2014,Jan,201401 Jan. 2014,319.20,119.00,200.20,200200000.00,1112222.22,2001468,0.5557
LVA,054 Latvia,2014,Feb,201402 Feb. 2014,272.40,73.40,199.00,199000000.00,1105555.56,2001468,0.5524
LVA,054 Latvia,2014,Mrt,201403 Mar. 2014,354.60,86.00,268.60,268600000.00,1492222.22,2001468,0.7456
LVA,054 Latvia,2014,Apr,201404 Apr. 2014,182.30,87.60,94.70,94700000.00,526111.11,2001468,0.2629
LVA,054 Latvia,2014,Mei,201405 May. 2014,343.60,107.60,236.00,236000000.00,1311111.11,2001468,0.6551
LVA,054 Latvia,2014,Jun,201406 Jun. 2014,259.70,66.40,193.30,193300000.00,1073888.89,2001468,0.5366
LVA,054 Latvia,2014,Jul,201407 Jul. 2014,201.70,62.40,139.30,139300000.00,773888.89,2001468,0.3867
LVA,054 Latvia,2014,Aug,201408 Aug. 2014,203.00,66.10,136.90,136900000.00,760555.56,2001468,0.3800
LVA,054 Latvia,2014,Sep,201409 Sep. 2014,258.00,81.60,176.40,176400000.00,980000.00,2001468,0.4896
LVA,054 Latvia,2014,Okt,201410 Oct. 2014,381.80,112.40,269.40,269400000.00,1496666.67,2001468,0.7478
LVA,054 Latvia,2014,Nov,201411 Nov. 2014,243.40,113.80,129.60,129600000.00,720000.00,2001468,0.3597
LVA,054 Latvia,2014,Dec,201412 Dec. 2014,231.10,79.50,151.60,151600000.00,842222.22,2001468,0.4208
LVA,054 Latvia,2015,Jan,201501 Jan. 2015,225.50,81.50,144.00,144000000.00,800000.00,1986096,0.4028
LVA,054 Latvia,2015,Feb,201502 Feb. 2015,230.70,84.00,146.70,146700000.00,815000.00,1986096,0.4104
LVA,054 Latvia,2015,Mrt,201503 Mar. 2015,290.70,105.80,184.90,184900000.00,1027222.22,1986096,0.5172
LVA,054 Latvia,2015,Apr,201504 Apr. 2015,235.00,76.60,158.40,158400000.00,880000.00,1986096,0.4431
LVA,054 Latvia,2015,Mei,201505 May. 2015,237.90,80.20,157.70,157700000.00,876111.11,1986096,0.4411
LVA,054 Latvia,2015,Jun,201506 Jun. 2015,189.60,66.50,123.10,123100000.00,683888.89,1986096,0.3443
LVA,054 Latvia,2015,Jul,201507 Jul. 2015,122.30,51.20,71.10,71100000.00,395000.00,1986096,0.1989
LVA,054 Latvia,2015,Aug,201508 Aug. 2015,122.60,34.90,87.70,87700000.00,487222.22,1986096,0.2453
LVA,054 Latvia,2015,Sep,201509 Sep. 2015,120.40,43.90,76.50,76500000.00,425000.00,1986096,0.2140
LVA,054 Latvia,2015,Okt,201510 Oct. 2015,175.70,53.90,121.80,121800000.00,676666.67,1986096,0.3407
LVA,054 Latvia,2015,Nov,201511 Nov. 2015,247.60,74.00,173.60,173600000.00,964444.44,1986096,0.4856
LVA,054 Latvia,2015,Dec,201512 Dec. 2015,223.90,71.80,152.10,152100000.00,845000.00,1986096,0.4255
LTU,055 Lithuania,2010,Jan,201001 Jan. 2010,136.40,76.20,60.20,60200000.00,334444.44,3141976,0.1064
LTU,055 Lithuania,2010,Feb,201002 Feb. 2010,135.10,83.50,51.60,51600000.00,286666.67,3141976,0.0912
LTU,055 Lithuania,2010,Mrt,201003 Mar. 2010,164.60,82.80,81.80,81800000.00,454444.44,3141976,0.1446
LTU,055 Lithuania,2010,Apr,201004 Apr. 2010,326.70,208.20,118.50,118500000.00,658333.33,3141976,0.2095
LTU,055 Lithuania,2010,Mei,201005 May. 2010,420.40,357.20,63.20,63200000.00,351111.11,3141976,0.1117
LTU,055 Lithuania,2010,Jun,201006 Jun. 2010,441.80,350.60,91.20,91200000.00,506666.67,3141976,0.1613
LTU,055 Lithuania,2010,Jul,201007 Jul. 2010,404.80,365.00,39.80,39800000.00,221111.11,3141976,0.0704
LTU,055 Lithuania,2010,Aug,201008 Aug. 2010,409.00,381.90,27.10,27100000.00,150555.56,3141976,0.0479
LTU,055 Lithuania,2010,Sep,201009 Sep. 2010,429.40,409.40,20.00,20000000.00,111111.11,3141976,0.0354
LTU,055 Lithuania,2010,Okt,201010 Oct. 2010,408.30,374.40,33.90,33900000.00,188333.33,3141976,0.0599
LTU,055 Lithuania,2010,Nov,201011 Nov. 2010,336.20,258.60,77.60,77600000.00,431111.11,3141976,0.1372
LTU,055 Lithuania,2010,Dec,201012 Dec. 2010,271.70,233.20,38.50,38500000.00,213888.89,3141976,0.0681
LTU,055 Lithuania,2011,Jan,201101 Jan. 2011,210.90,156.00,54.90,54900000.00,305000.00,3052588,0.0999
LTU,055 Lithuania,2011,Feb,201102 Feb. 2011,268.60,155.10,113.50,113500000.00,630555.56,3052588,0.2066
LTU,055 Lithuania,2011,Mrt,201103 Mar. 2011,392.40,334.20,58.20,58200000.00,323333.33,3052588,0.1059
LTU,055 Lithuania,2011,Apr,201104 Apr. 2011,313.60,247.90,65.70,65700000.00,365000.00,3052588,0.1196
LTU,055 Lithuania,2011,Mei,201105 May. 2011,666.90,582.70,84.20,84200000.00,467777.78,3052588,0.1532
LTU,055 Lithuania,2011,Jun,201106 Jun. 2011,549.20,495.50,53.70,53700000.00,298333.33,3052588,0.0977
LTU,055 Lithuania,2011,Jul,201107 Jul. 2011,382.30,332.20,50.10,50100000.00,278333.33,3052588,0.0912
LTU,055 Lithuania,2011,Aug,201108 Aug. 2011,358.30,312.90,45.40,45400000.00,252222.22,3052588,0.0826
LTU,055 Lithuania,2011,Sep,201109 Sep. 2011,449.90,426.90,23.00,23000000.00,127777.78,3052588,0.0419
LTU,055 Lithuania,2011,Okt,201110 Oct. 2011,391.80,343.40,48.40,48400000.00,268888.89,3052588,0.0881
LTU,055 Lithuania,2011,Nov,201111 Nov. 2011,304.60,248.30,56.30,56300000.00,312777.78,3052588,0.1025
LTU,055 Lithuania,2011,Dec,201112 Dec. 2011,324.80,222.70,102.10,102100000.00,567222.22,3052588,0.1858
LTU,055 Lithuania,2012,Jan,201201 Jan. 2012,270.30,150.70,119.60,119600000.00,664444.44,3003641,0.2212
LTU,055 Lithuania,2012,Feb,201202 Feb. 2012,492.90,392.10,100.80,100800000.00,560000.00,3003641,0.1864
LTU,055 Lithuania,2012,Mrt,201203 Mar. 2012,360.60,266.90,93.70,93700000.00,520555.56,3003641,0.1733
LTU,055 Lithuania,2012,Apr,201204 Apr. 2012,599.70,463.40,136.30,136300000.00,757222.22,3003641,0.2521
LTU,055 Lithuania,2012,Mei,201205 May. 2012,490.20,381.50,108.70,108700000.00,603888.89,3003641,0.2011
LTU,055 Lithuania,2012,Jun,201206 Jun. 2012,485.20,452.50,32.70,32700000.00,181666.67,3003641,0.0605
LTU,055 Lithuania,2012,Jul,201207 Jul. 2012,516.00,484.60,31.40,31400000.00,174444.44,3003641,0.0581
LTU,055 Lithuania,2012,Aug,201208 Aug. 2012,480.90,430.10,50.80,50800000.00,282222.22,3003641,0.0940
LTU,055 Lithuania,2012,Sep,201209 Sep. 2012,490.80,453.10,37.70,37700000.00,209444.44,3003641,0.0697
LTU,055 Lithuania,2012,Okt,201210 Oct. 2012,575.80,466.10,109.70,109700000.00,609444.44,3003641,0.2029
LTU,055 Lithuania,2012,Nov,201211 Nov. 2012,407.30,297.30,110.00,110000000.00,611111.11,3003641,0.2035
LTU,055 Lithuania,2012,Dec,201212 Dec. 2012,514.80,355.60,159.20,159200000.00,884444.44,3003641,0.2945
LTU,055 Lithuania,2013,Jan,201301 Jan. 2013,311.80,193.70,118.10,118100000.00,656111.11,2971905,0.2208
LTU,055 Lithuania,2013,Feb,201302 Feb. 2013,314.20,241.80,72.40,72400000.00,402222.22,2971905,0.1353
LTU,055 Lithuania,2013,Mrt,201303 Mar. 2013,459.00,350.20,108.80,108800000.00,604444.44,2971905,0.2034
LTU,055 Lithuania,2013,Apr,201304 Apr. 2013,676.40,603.50,72.90,72900000.00,405000.00,2971905,0.1363
LTU,055 Lithuania,2013,Mei,201305 May. 2013,667.00,568.40,98.60,98600000.00,547777.78,2971905,0.1843
LTU,055 Lithuania,2013,Jun,201306 Jun. 2013,504.50,424.70,79.80,79800000.00,443333.33,2971905,0.1492
LTU,055 Lithuania,2013,Jul,201307 Jul. 2013,521.90,415.00,106.90,106900000.00,593888.89,2971905,0.1998
LTU,055 Lithuania,2013,Aug,201308 Aug. 2013,647.60,579.50,68.10,68100000.00,378333.33,2971905,0.1273
LTU,055 Lithuania,2013,Sep,201309 Sep. 2013,547.30,489.10,58.20,58200000.00,323333.33,2971905,0.1088
LTU,055 Lithuania,2013,Okt,201310 Oct. 2013,572.00,445.50,126.50,126500000.00,702777.78,2971905,0.2365
LTU,055 Lithuania,2013,Nov,201311 Nov. 2013,514.50,358.70,155.80,155800000.00,865555.56,2971905,0.2912
LTU,055 Lithuania,2013,Dec,201312 Dec. 2013,766.40,540.20,226.20,226200000.00,1256666.67,2971905,0.4228
LTU,055 Lithuania,2014,Jan,201401 Jan. 2014,495.30,289.50,205.80,205800000.00,1143333.33,2943472,0.3884
LTU,055 Lithuania,2014,Feb,201402 Feb. 2014,560.10,400.00,160.10,160100000.00,889444.44,2943472,0.3022
LTU,055 Lithuania,2014,Mrt,201403 Mar. 2014,750.00,623.60,126.40,126400000.00,702222.22,2943472,0.2386
LTU,055 Lithuania,2014,Apr,201404 Apr. 2014,673.70,476.50,197.20,197200000.00,1095555.56,2943472,0.3722
LTU,055 Lithuania,2014,Mei,201405 May. 2014,788.30,534.70,253.60,253600000.00,1408888.89,2943472,0.4786
LTU,055 Lithuania,2014,Jun,201406 Jun. 2014,609.40,494.50,114.90,114900000.00,638333.33,2943472,0.2169
LTU,055 Lithuania,2014,Jul,201407 Jul. 2014,623.20,500.40,122.80,122800000.00,682222.22,2943472,0.2318
LTU,055 Lithuania,2014,Aug,201408 Aug. 2014,465.90,302.70,163.20,163200000.00,906666.67,2943472,0.3080
LTU,055 Lithuania,2014,Sep,201409 Sep. 2014,248.70,118.80,129.90,129900000.00,721666.67,2943472,0.2452
LTU,055 Lithuania,2014,Okt,201410 Oct. 2014,279.30,116.80,162.50,162500000.00,902777.78,2943472,0.3067
LTU,055 Lithuania,2014,Nov,201411 Nov. 2014,301.20,78.90,222.30,222300000.00,1235000.00,2943472,0.4196
LTU,055 Lithuania,2014,Dec,201412 Dec. 2014,242.30,110.70,131.60,131600000.00,731111.11,2943472,0.2484
LTU,055 Lithuania,2015,Jan,201501 Jan. 2015,260.70,60.80,199.90,199900000.00,1110555.56,2921262,0.3802
LTU,055 Lithuania,2015,Feb,201502 Feb. 2015,177.90,57.30,120.60,120600000.00,670000.00,2921262,0.2294
LTU,055 Lithuania,2015,Mrt,201503 Mar. 2015,256.20,75.70,180.50,180500000.00,1002777.78,2921262,0.3433
LTU,055 Lithuania,2015,Apr,201504 Apr. 2015,278.90,106.30,172.60,172600000.00,958888.89,2921262,0.3282
LTU,055 Lithuania,2015,Mei,201505 May. 2015,320.60,131.00,189.60,189600000.00,1053333.33,2921262,0.3606
LTU,055 Lithuania,2015,Jun,201506 Jun. 2015,319.50,194.00,125.50,125500000.00,697222.22,2921262,0.2387
LTU,055 Lithuania,2015,Jul,201507 Jul. 2015,320.40,217.10,103.30,103300000.00,573888.89,2921262,0.1965
LTU,055 Lithuania,2015,Aug,201508 Aug. 2015,204.60,98.40,106.20,106200000.00,590000.00,2921262,0.2020
LTU,055 Lithuania,2015,Sep,201509 Sep. 2015,220.00,144.10,75.90,75900000.00,421666.67,2921262,0.1443
LTU,055 Lithuania,2015,Okt,201510 Oct. 2015,351.00,170.50,180.50,180500000.00,1002777.78,2921262,0.3433
LTU,055 Lithuania,2015,Nov,201511 Nov. 2015,280.50,105.60,174.90,174900000.00,971666.67,2921262,0.3326
LTU,055 Lithuania,2015,Dec,201512 Dec. 2015,225.30,80.10,145.20,145200000.00,806666.67,2921262,0.2761
POL,060 Poland,2010,Jan,201001 Jan. 2010,105.30,14.20,91.10,91100000.00,506111.11,38022869,0.0133
POL,060 Poland,2010,Feb,201002 Feb. 2010,243.90,27.10,216.80,216800000.00,1204444.44,38022869,0.0317
POL,060 Poland,2010,Mrt,201003 Mar. 2010,293.00,38.30,254.70,254700000.00,1415000.00,38022869,0.0372
POL,060 Poland,2010,Apr,201004 Apr. 2010,206.90,22.20,184.70,184700000.00,1026111.11,38022869,0.0270
POL,060 Poland,2010,Mei,201005 May. 2010,291.50,25.70,265.80,265800000.00,1476666.67,38022869,0.0388
POL,060 Poland,2010,Jun,201006 Jun. 2010,189.50,9.90,179.60,179600000.00,997777.78,38022869,0.0262
POL,060 Poland,2010,Jul,201007 Jul. 2010,134.80,9.80,125.00,125000000.00,694444.44,38022869,0.0183
POL,060 Poland,2010,Aug,201008 Aug. 2010,163.60,7.10,156.50,156500000.00,869444.44,38022869,0.0229
POL,060 Poland,2010,Sep,201009 Sep. 2010,250.20,20.00,230.20,230200000.00,1278888.89,38022869,0.0336
POL,060 Poland,2010,Okt,201010 Oct. 2010,254.10,24.00,230.10,230100000.00,1278333.33,38022869,0.0336
POL,060 Poland,2010,Nov,201011 Nov. 2010,448.40,15.70,432.70,432700000.00,2403888.89,38022869,0.0632
POL,060 Poland,2010,Dec,201012 Dec. 2010,279.60,59.30,220.30,220300000.00,1223888.89,38022869,0.0322
POL,060 Poland,2011,Jan,201101 Jan. 2011,345.70,23.60,322.10,322100000.00,1789444.44,38062718,0.0470
POL,060 Poland,2011,Feb,201102 Feb. 2011,342.70,35.30,307.40,307400000.00,1707777.78,38062718,0.0449
POL,060 Poland,2011,Mrt,201103 Mar. 2011,323.70,36.40,287.30,287300000.00,1596111.11,38062718,0.0419
POL,060 Poland,2011,Apr,201104 Apr. 2011,191.10,27.20,163.90,163900000.00,910555.56,38062718,0.0239
POL,060 Poland,2011,Mei,201105 May. 2011,274.40,67.60,206.80,206800000.00,1148888.89,38062718,0.0302
POL,060 Poland,2011,Jun,201106 Jun. 2011,234.50,29.10,205.40,205400000.00,1141111.11,38062718,0.0300
POL,060 Poland,2011,Jul,201107 Jul. 2011,173.90,27.50,146.40,146400000.00,813333.33,38062718,0.0214
POL,060 Poland,2011,Aug,201108 Aug. 2011,128.60,38.20,90.40,90400000.00,502222.22,38062718,0.0132
POL,060 Poland,2011,Sep,201109 Sep. 2011,136.70,32.10,104.60,104600000.00,581111.11,38062718,0.0153
POL,060 Poland,2011,Okt,201110 Oct. 2011,208.50,54.40,154.10,154100000.00,856111.11,38062718,0.0225
POL,060 Poland,2011,Nov,201111 Nov. 2011,255.70,65.50,190.20,190200000.00,1056666.67,38062718,0.0278
POL,060 Poland,2011,Dec,201112 Dec. 2011,259.00,84.50,174.50,174500000.00,969444.44,38062718,0.0255
POL,060 Poland,2012,Jan,201201 Jan. 2012,231.10,41.40,189.70,189700000.00,1053888.89,38063792,0.0277
POL,060 Poland,2012,Feb,201202 Feb. 2012,203.90,34.40,169.50,169500000.00,941666.67,38063792,0.0247
POL,060 Poland,2012,Mrt,201203 Mar. 2012,242.90,60.80,182.10,182100000.00,1011666.67,38063792,0.0266
POL,060 Poland,2012,Apr,201204 Apr. 2012,197.50,42.30,155.20,155200000.00,862222.22,38063792,0.0227
POL,060 Poland,2012,Mei,201205 May. 2012,237.70,46.30,191.40,191400000.00,1063333.33,38063792,0.0279
POL,060 Poland,2012,Jun,201206 Jun. 2012,180.80,46.70,134.10,134100000.00,745000.00,38063792,0.0196
POL,060 Poland,2012,Jul,201207 Jul. 2012,191.80,72.30,119.50,119500000.00,663888.89,38063792,0.0174
POL,060 Poland,2012,Aug,201208 Aug. 2012,179.70,54.70,125.00,125000000.00,694444.44,38063792,0.0182
POL,060 Poland,2012,Sep,201209 Sep. 2012,203.80,63.80,140.00,140000000.00,777777.78,38063792,0.0204
POL,060 Poland,2012,Okt,201210 Oct. 2012,305.00,64.70,240.30,240300000.00,1335000.00,38063792,0.0351
POL,060 Poland,2012,Nov,201211 Nov. 2012,408.80,74.40,334.40,334400000.00,1857777.78,38063792,0.0488
POL,060 Poland,2012,Dec,201212 Dec. 2012,464.70,76.70,388.00,388000000.00,2155555.56,38063792,0.0566
POL,060 Poland,2013,Jan,201301 Jan. 2013,362.80,56.80,306.00,306000000.00,1700000.00,38062535,0.0447
POL,060 Poland,2013,Feb,201302 Feb. 2013,346.20,56.00,290.20,290200000.00,1612222.22,38062535,0.0424
POL,060 Poland,2013,Mrt,201303 Mar. 2013,473.10,82.30,390.80,390800000.00,2171111.11,38062535,0.0570
POL,060 Poland,2013,Apr,201304 Apr. 2013,313.20,104.00,209.20,209200000.00,1162222.22,38062535,0.0305
POL,060 Poland,2013,Mei,201305 May. 2013,392.60,75.40,317.20,317200000.00,1762222.22,38062535,0.0463
POL,060 Poland,2013,Jun,201306 Jun. 2013,362.00,86.40,275.60,275600000.00,1531111.11,38062535,0.0402
POL,060 Poland,2013,Jul,201307 Jul. 2013,288.30,54.30,234.00,234000000.00,1300000.00,38062535,0.0342
POL,060 Poland,2013,Aug,201308 Aug. 2013,294.80,82.00,212.80,212800000.00,1182222.22,38062535,0.0311
POL,060 Poland,2013,Sep,201309 Sep. 2013,322.70,119.50,203.20,203200000.00,1128888.89,38062535,0.0297
POL,060 Poland,2013,Okt,201310 Oct. 2013,468.60,84.00,384.60,384600000.00,2136666.67,38062535,0.0561
POL,060 Poland,2013,Nov,201311 Nov. 2013,465.80,62.20,403.60,403600000.00,2242222.22,38062535,0.0589
POL,060 Poland,2013,Dec,201312 Dec. 2013,662.20,73.80,588.40,588400000.00,3268888.89,38062535,0.0859
POL,060 Poland,2014,Jan,201401 Jan. 2014,435.30,66.70,368.60,368600000.00,2047777.78,38017856,0.0539
POL,060 Poland,2014,Feb,201402 Feb. 2014,543.30,60.00,483.30,483300000.00,2685000.00,38017856,0.0706
POL,060 Poland,2014,Mrt,201403 Mar. 2014,644.80,88.20,556.60,556600000.00,3092222.22,38017856,0.0813
POL,060 Poland,2014,Apr,201404 Apr. 2014,661.90,70.90,591.00,591000000.00,3283333.33,38017856,0.0864
POL,060 Poland,2014,Mei,201405 May. 2014,588.30,83.00,505.30,505300000.00,2807222.22,38017856,0.0738
POL,060 Poland,2014,Jun,201406 Jun. 2014,613.30,98.80,514.50,514500000.00,2858333.33,38017856,0.0752
POL,060 Poland,2014,Jul,201407 Jul. 2014,662.30,94.60,567.70,567700000.00,3153888.89,38017856,0.0830
POL,060 Poland,2014,Aug,201408 Aug. 2014,573.10,113.60,459.50,459500000.00,2552777.78,38017856,0.0671
POL,060 Poland,2014,Sep,201409 Sep. 2014,481.90,85.50,396.40,396400000.00,2202222.22,38017856,0.0579
POL,060 Poland,2014,Okt,201410 Oct. 2014,614.60,79.60,535.00,535000000.00,2972222.22,38017856,0.0782
POL,060 Poland,2014,Nov,201411 Nov. 2014,624.50,86.00,538.50,538500000.00,2991666.67,38017856,0.0787
POL,060 Poland,2014,Dec,201412 Dec. 2014,778.00,79.50,698.50,698500000.00,3880555.56,38017856,0.1021
POL,060 Poland,2015,Jan,201501 Jan. 2015,742.40,34.20,708.20,708200000.00,3934444.44,38005614,0.1035
POL,060 Poland,2015,Feb,201502 Feb. 2015,656.00,42.20,613.80,613800000.00,3410000.00,38005614,0.0897
POL,060 Poland,2015,Mrt,201503 Mar. 2015,868.60,33.70,834.90,834900000.00,4638333.33,38005614,0.1220
POL,060 Poland,2015,Apr,201504 Apr. 2015,868.90,42.70,826.20,826200000.00,4590000.00,38005614,0.1208
POL,060 Poland,2015,Mei,201505 May. 2015,908.80,103.20,805.60,805600000.00,4475555.56,38005614,0.1178
POL,060 Poland,2015,Jun,201506 Jun. 2015,554.30,56.10,498.20,498200000.00,2767777.78,38005614,0.0728
POL,060 Poland,2015,Jul,201507 Jul. 2015,532.70,70.20,462.50,462500000.00,2569444.44,38005614,0.0676
POL,060 Poland,2015,Aug,201508 Aug. 2015,652.20,71.70,580.50,580500000.00,3225000.00,38005614,0.0849
POL,060 Poland,2015,Sep,201509 Sep. 2015,709.80,98.70,611.10,611100000.00,3395000.00,38005614,0.0893
POL,060 Poland,2015,Okt,201510 Oct. 2015,859.50,80.30,779.20,779200000.00,4328888.89,38005614,0.1139
POL,060 Poland,2015,Nov,201511 Nov. 2015,1002.70,107.90,894.80,894800000.00,4971111.11,38005614,0.1308
POL,060 Poland,2015,Dec,201512 Dec. 2015,914.00,124.50,789.50,789500000.00,4386111.11,38005614,0.1154
CZE,061 Czech Republic,2010,Jan,201001 Jan. 2010,90.60,13.90,76.70,76700000.00,426111.11,10462088,0.0407
CZE,061 Czech Republic,2010,Feb,201002 Feb. 2010,46.80,18.10,28.70,28700000.00,159444.44,10462088,0.0152
CZE,061 Czech Republic,2010,Mrt,201003 Mar. 2010,95.10,9.30,85.80,85800000.00,476666.67,10462088,0.0456
CZE,061 Czech Republic,2010,Apr,201004 Apr. 2010,43.50,12.50,31.00,31000000.00,172222.22,10462088,0.0165
CZE,061 Czech Republic,2010,Mei,201005 May. 2010,71.90,12.00,59.90,59900000.00,332777.78,10462088,0.0318
CZE,061 Czech Republic,2010,Jun,201006 Jun. 2010,76.40,14.40,62.00,62000000.00,344444.44,10462088,0.0329
CZE,061 Czech Republic,2010,Jul,201007 Jul. 2010,30.40,9.30,21.10,21100000.00,117222.22,10462088,0.0112
CZE,061 Czech Republic,2010,Aug,201008 Aug. 2010,30.70,6.60,24.10,24100000.00,133888.89,10462088,0.0128
CZE,061 Czech Republic,2010,Sep,201009 Sep. 2010,29.70,6.00,23.70,23700000.00,131666.67,10462088,0.0126
CZE,061 Czech Republic,2010,Okt,201010 Oct. 2010,28.80,3.80,25.00,25000000.00,138888.89,10462088,0.0133
CZE,061 Czech Republic,2010,Nov,201011 Nov. 2010,82.60,9.50,73.10,73100000.00,406111.11,10462088,0.0388
CZE,061 Czech Republic,2010,Dec,201012 Dec. 2010,81.30,9.60,71.70,71700000.00,398333.33,10462088,0.0381
