CODE,DECLARANT,FLOW,YEAR,MONTH,PERIOD,QUANTITY_TON
BGR,068 Bulgaria,IMPORT,2011,Jul,201107 Jul. 2011,19.8
BGR,068 Bulgaria,IMPORT,2011,Aug,201108 Aug. 2011,27.4
BGR,068 Bulgaria,IMPORT,2011,Sep,201109 Sep. 2011,23.6
BGR,068 Bulgaria,IMPORT,2011,Okt,201110 Oct. 2011,12.4
BGR,068 Bulgaria,IMPORT,2011,Nov,201111 Nov. 2011,42.1
BGR,068 Bulgaria,IMPORT,2011,Dec,201112 Dec. 2011,25.2
BGR,068 Bulgaria,IMPORT,2012,Jan,201201 Jan. 2012,32.3
BGR,068 Bulgaria,IMPORT,2012,Feb,201202 Feb. 2012,41.2
BGR,068 Bulgaria,IMPORT,2012,Mrt,201203 Mar. 2012,27.7
BGR,068 Bulgaria,IMPORT,2012,Apr,201204 Apr. 2012,24.7
BGR,068 Bulgaria,IMPORT,2012,Mei,201205 May. 2012,15.5
BGR,068 Bulgaria,IMPORT,2012,Jun,201206 Jun. 2012,10.9
BGR,068 Bulgaria,IMPORT,2012,Jul,201207 Jul. 2012,13.5
BGR,068 Bulgaria,IMPORT,2012,Aug,201208 Aug. 2012,12.2
BGR,068 Bulgaria,IMPORT,2012,Sep,201209 Sep. 2012,11.8
BGR,068 Bulgaria,IMPORT,2012,Okt,201210 Oct. 2012,42.1
BGR,068 Bulgaria,IMPORT,2012,Nov,201211 Nov. 2012,49.3
BGR,068 Bulgaria,IMPORT,2012,Dec,201212 Dec. 2012,48.9
BGR,068 Bulgaria,IMPORT,2013,Jan,201301 Jan. 2013,37.3
BGR,068 Bulgaria,IMPORT,2013,Feb,201302 Feb. 2013,41.4
BGR,068 Bulgaria,IMPORT,2013,Mrt,201303 Mar. 2013,26.2
BGR,068 Bulgaria,IMPORT,2013,Apr,201304 Apr. 2013,19
BGR,068 Bulgaria,IMPORT,2013,Mei,201305 May. 2013,26.9
BGR,068 Bulgaria,IMPORT,2013,Jun,201306 Jun. 2013,17.5
BGR,068 Bulgaria,IMPORT,2013,Jul,201307 Jul. 2013,13.7
BGR,068 Bulgaria,IMPORT,2013,Aug,201308 Aug. 2013,20.1
BGR,068 Bulgaria,IMPORT,2013,Sep,201309 Sep. 2013,19.4
BGR,068 Bulgaria,IMPORT,2013,Okt,201310 Oct. 2013,31.8
BGR,068 Bulgaria,IMPORT,2013,Nov,201311 Nov. 2013,49.8
BGR,068 Bulgaria,IMPORT,2013,Dec,201312 Dec. 2013,68.7
BGR,068 Bulgaria,IMPORT,2014,Jan,201401 Jan. 2014,68.1
BGR,068 Bulgaria,IMPORT,2014,Feb,201402 Feb. 2014,64.9
BGR,068 Bulgaria,IMPORT,2014,Mrt,201403 Mar. 2014,85.5
BGR,068 Bulgaria,IMPORT,2014,Apr,201404 Apr. 2014,48.3
BGR,068 Bulgaria,IMPORT,2014,Mei,201405 May. 2014,54.6
BGR,068 Bulgaria,IMPORT,2014,Jun,201406 Jun. 2014,36.6
BGR,068 Bulgaria,IMPORT,2014,Jul,201407 Jul. 2014,40.1
BGR,068 Bulgaria,IMPORT,2014,Aug,201408 Aug. 2014,59.9
BGR,068 Bulgaria,IMPORT,2014,Sep,201409 Sep. 2014,42.1
BGR,068 Bulgaria,IMPORT,2014,Okt,201410 Oct. 2014,52.8
BGR,068 Bulgaria,IMPORT,2014,Nov,201411 Nov. 2014,77.8
BGR,068 Bulgaria,IMPORT,2014,Dec,201412 Dec. 2014,82.4
BGR,068 Bulgaria,IMPORT,2015,Jan,201501 Jan. 2015,104.2
BGR,068 Bulgaria,IMPORT,2015,Feb,201502 Feb. 2015,79.2
BGR,068 Bulgaria,IMPORT,2015,Mrt,201503 Mar. 2015,88.8
BGR,068 Bulgaria,IMPORT,2015,Apr,201504 Apr. 2015,64.1
BGR,068 Bulgaria,IMPORT,2015,Mei,201505 May. 2015,66.3
BGR,068 Bulgaria,IMPORT,2015,Jun,201506 Jun. 2015,64.9
BGR,068 Bulgaria,IMPORT,2015,Jul,201507 Jul. 2015,55.9
BGR,068 Bulgaria,IMPORT,2015,Aug,201508 Aug. 2015,57.1
BGR,068 Bulgaria,IMPORT,2015,Sep,201509 Sep. 2015,35
BGR,068 Bulgaria,IMPORT,2015,Okt,201510 Oct. 2015,64.4
BGR,068 Bulgaria,IMPORT,2015,Nov,201511 Nov. 2015,88.5
BGR,068 Bulgaria,IMPORT,2015,Dec,201512 Dec. 2015,82.6
BGR,068 Bulgaria,EXPORT,2010,Jan,201001 Jan. 2010,0
BGR,068 Bulgaria,EXPORT,2010,Feb,201002 Feb. 2010,0
BGR,068 Bulgaria,EXPORT,2010,Mrt,201003 Mar. 2010,0
BGR,068 Bulgaria,EXPORT,2010,Apr,201004 Apr. 2010,0.4
BGR,068 Bulgaria,EXPORT,2010,Mei,201005 May. 2010,0
BGR,068 Bulgaria,EXPORT,2010,Jun,201006 Jun. 2010,0
BGR,068 Bulgaria,EXPORT,2010,Jul,201007 Jul. 2010,0
BGR,068 Bulgaria,EXPORT,2010,Aug,201008 Aug. 2010,0
BGR,068 Bulgaria,EXPORT,2010,Sep,201009 Sep. 2010,0
BGR,068 Bulgaria,EXPORT,2010,Okt,201010 Oct. 2010,0.1
BGR,068 Bulgaria,EXPORT,2010,Nov,201011 Nov. 2010,0
BGR,068 Bulgaria,EXPORT,2010,Dec,201012 Dec. 2010,0
BGR,068 Bulgaria,EXPORT,2011,Jan,201101 Jan. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Feb,201102 Feb. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Mrt,201103 Mar. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Apr,201104 Apr. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Mei,201105 May. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Jun,201106 Jun. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Jul,201107 Jul. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Aug,201108 Aug. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Sep,201109 Sep. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Okt,201110 Oct. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Nov,201111 Nov. 2011,0
BGR,068 Bulgaria,EXPORT,2011,Dec,201112 Dec. 2011,0
BGR,068 Bulgaria,EXPORT,2012,Jan,201201 Jan. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Feb,201202 Feb. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Mrt,201203 Mar. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Apr,201204 Apr. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Mei,201205 May. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Jun,201206 Jun. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Jul,201207 Jul. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Aug,201208 Aug. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Sep,201209 Sep. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Okt,201210 Oct. 2012,2.5
BGR,068 Bulgaria,EXPORT,2012,Nov,201211 Nov. 2012,0
BGR,068 Bulgaria,EXPORT,2012,Dec,201212 Dec. 2012,0
BGR,068 Bulgaria,EXPORT,2013,Jan,201301 Jan. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Feb,201302 Feb. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Mrt,201303 Mar. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Apr,201304 Apr. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Mei,201305 May. 2013,0.1
BGR,068 Bulgaria,EXPORT,2013,Jun,201306 Jun. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Jul,201307 Jul. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Aug,201308 Aug. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Sep,201309 Sep. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Okt,201310 Oct. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Nov,201311 Nov. 2013,0
BGR,068 Bulgaria,EXPORT,2013,Dec,201312 Dec. 2013,0
BGR,068 Bulgaria,EXPORT,2014,Jan,201401 Jan. 2014,0.2
BGR,068 Bulgaria,EXPORT,2014,Feb,201402 Feb. 2014,0
BGR,068 Bulgaria,EXPORT,2014,Mrt,201403 Mar. 2014,0.4
BGR,068 Bulgaria,EXPORT,2014,Apr,201404 Apr. 2014,0.4
BGR,068 Bulgaria,EXPORT,2014,Mei,201405 May. 2014,0.3
BGR,068 Bulgaria,EXPORT,2014,Jun,201406 Jun. 2014,0.2
BGR,068 Bulgaria,EXPORT,2014,Jul,201407 Jul. 2014,0.2
BGR,068 Bulgaria,EXPORT,2014,Aug,201408 Aug. 2014,0.1
BGR,068 Bulgaria,EXPORT,2014,Sep,201409 Sep. 2014,0.2
BGR,068 Bulgaria,EXPORT,2014,Okt,201410 Oct. 2014,0.5
BGR,068 Bulgaria,EXPORT,2014,Nov,201411 Nov. 2014,1.6
BGR,068 Bulgaria,EXPORT,2014,Dec,201412 Dec. 2014,0.4
BGR,068 Bulgaria,EXPORT,2015,Jan,201501 Jan. 2015,0.4
BGR,068 Bulgaria,EXPORT,2015,Feb,201502 Feb. 2015,1.1
BGR,068 Bulgaria,EXPORT,2015,Mrt,201503 Mar. 2015,8.5
BGR,068 Bulgaria,EXPORT,2015,Apr,201504 Apr. 2015,2.8
BGR,068 Bulgaria,EXPORT,2015,Mei,201505 May. 2015,1.4
BGR,068 Bulgaria,EXPORT,2015,Jun,201506 Jun. 2015,1.5
BGR,068 Bulgaria,EXPORT,2015,Jul,201507 Jul. 2015,0.5
BGR,068 Bulgaria,EXPORT,2015,Aug,201508 Aug. 2015,4.5
BGR,068 Bulgaria,EXPORT,2015,Sep,201509 Sep. 2015,0.6
BGR,068 Bulgaria,EXPORT,2015,Okt,201510 Oct. 2015,0.6
BGR,068 Bulgaria,EXPORT,2015,Nov,201511 Nov. 2015,1.6
BGR,068 Bulgaria,EXPORT,2015,Dec,201512 Dec. 2015,2.4
SVN,091 Slovenia,IMPORT,2010,Jan,201001 Jan. 2010,97.1
SVN,091 Slovenia,IMPORT,2010,Feb,201002 Feb. 2010,278.9
SVN,091 Slovenia,IMPORT,2010,Mrt,201003 Mar. 2010,232.3
SVN,091 Slovenia,IMPORT,2010,Apr,201004 Apr. 2010,80.9
SVN,091 Slovenia,IMPORT,2010,Mei,201005 May. 2010,27.3
SVN,091 Slovenia,IMPORT,2010,Jun,201006 Jun. 2010,35.9
SVN,091 Slovenia,IMPORT,2010,Jul,201007 Jul. 2010,20.1
SVN,091 Slovenia,IMPORT,2010,Aug,201008 Aug. 2010,21.4
SVN,091 Slovenia,IMPORT,2010,Sep,201009 Sep. 2010,40.9
SVN,091 Slovenia,IMPORT,2010,Okt,201010 Oct. 2010,260.4
SVN,091 Slovenia,IMPORT,2010,Nov,201011 Nov. 2010,741.5
SVN,091 Slovenia,IMPORT,2010,Dec,201012 Dec. 2010,654.7
SVN,091 Slovenia,IMPORT,2011,Jan,201101 Jan. 2011,107.5
SVN,091 Slovenia,IMPORT,2011,Feb,201102 Feb. 2011,208.6
SVN,091 Slovenia,IMPORT,2011,Mrt,201103 Mar. 2011,459.1
SVN,091 Slovenia,IMPORT,2011,Apr,201104 Apr. 2011,36.1
SVN,091 Slovenia,IMPORT,2011,Mei,201105 May. 2011,23.8
SVN,091 Slovenia,IMPORT,2011,Jun,201106 Jun. 2011,20.9
SVN,091 Slovenia,IMPORT,2011,Jul,201107 Jul. 2011,17
SVN,091 Slovenia,IMPORT,2011,Aug,201108 Aug. 2011,15.6
SVN,091 Slovenia,IMPORT,2011,Sep,201109 Sep. 2011,62.3
SVN,091 Slovenia,IMPORT,2011,Okt,201110 Oct. 2011,282.1
SVN,091 Slovenia,IMPORT,2011,Nov,201111 Nov. 2011,469.7
SVN,091 Slovenia,IMPORT,2011,Dec,201112 Dec. 2011,695.5
SVN,091 Slovenia,IMPORT,2012,Jan,201201 Jan. 2012,375.1
SVN,091 Slovenia,IMPORT,2012,Feb,201202 Feb. 2012,234.2
SVN,091 Slovenia,IMPORT,2012,Mrt,201203 Mar. 2012,101.1
SVN,091 Slovenia,IMPORT,2012,Apr,201204 Apr. 2012,37
SVN,091 Slovenia,IMPORT,2012,Mei,201205 May. 2012,30.1
SVN,091 Slovenia,IMPORT,2012,Jun,201206 Jun. 2012,31
SVN,091 Slovenia,IMPORT,2012,Jul,201207 Jul. 2012,40.7
SVN,091 Slovenia,IMPORT,2012,Aug,201208 Aug. 2012,26.1
SVN,091 Slovenia,IMPORT,2012,Sep,201209 Sep. 2012,25.2
SVN,091 Slovenia,IMPORT,2012,Okt,201210 Oct. 2012,94.6
SVN,091 Slovenia,IMPORT,2012,Nov,201211 Nov. 2012,191.8
SVN,091 Slovenia,IMPORT,2012,Dec,201212 Dec. 2012,375.6
SVN,091 Slovenia,IMPORT,2013,Jan,201301 Jan. 2013,105.7
SVN,091 Slovenia,IMPORT,2013,Feb,201302 Feb. 2013,231.1
SVN,091 Slovenia,IMPORT,2013,Mrt,201303 Mar. 2013,187.8
SVN,091 Slovenia,IMPORT,2013,Apr,201304 Apr. 2013,56.4
SVN,091 Slovenia,IMPORT,2013,Mei,201305 May. 2013,33.5
SVN,091 Slovenia,IMPORT,2013,Jun,201306 Jun. 2013,31.7
SVN,091 Slovenia,IMPORT,2013,Jul,201307 Jul. 2013,38.9
SVN,091 Slovenia,IMPORT,2013,Aug,201308 Aug. 2013,30.9
SVN,091 Slovenia,IMPORT,2013,Sep,201309 Sep. 2013,32.1
SVN,091 Slovenia,IMPORT,2013,Okt,201310 Oct. 2013,171.8
SVN,091 Slovenia,IMPORT,2013,Nov,201311 Nov. 2013,250.8
SVN,091 Slovenia,IMPORT,2013,Dec,201312 Dec. 2013,491.3
SVN,091 Slovenia,IMPORT,2014,Jan,201401 Jan. 2014,279.5
SVN,091 Slovenia,IMPORT,2014,Feb,201402 Feb. 2014,327.1
SVN,091 Slovenia,IMPORT,2014,Mrt,201403 Mar. 2014,184.3
SVN,091 Slovenia,IMPORT,2014,Apr,201404 Apr. 2014,64.6
SVN,091 Slovenia,IMPORT,2014,Mei,201405 May. 2014,74.4
SVN,091 Slovenia,IMPORT,2014,Jun,201406 Jun. 2014,56.6
SVN,091 Slovenia,IMPORT,2014,Jul,201407 Jul. 2014,53.9
SVN,091 Slovenia,IMPORT,2014,Aug,201408 Aug. 2014,39.9
SVN,091 Slovenia,IMPORT,2014,Sep,201409 Sep. 2014,61.4
SVN,091 Slovenia,IMPORT,2014,Okt,201410 Oct. 2014,115.2
SVN,091 Slovenia,IMPORT,2014,Nov,201411 Nov. 2014,212.6
SVN,091 Slovenia,IMPORT,2014,Dec,201412 Dec. 2014,328.9
SVN,091 Slovenia,IMPORT,2015,Jan,201501 Jan. 2015,270.5
SVN,091 Slovenia,IMPORT,2015,Feb,201502 Feb. 2015,252.9
SVN,091 Slovenia,IMPORT,2015,Mrt,201503 Mar. 2015,244.5
SVN,091 Slovenia,IMPORT,2015,Apr,201504 Apr. 2015,96.9
SVN,091 Slovenia,IMPORT,2015,Mei,201505 May. 2015,63.1
SVN,091 Slovenia,IMPORT,2015,Jun,201506 Jun. 2015,71.3
SVN,091 Slovenia,IMPORT,2015,Jul,201507 Jul. 2015,43.5
SVN,091 Slovenia,IMPORT,2015,Aug,201508 Aug. 2015,38.5
SVN,091 Slovenia,IMPORT,2015,Sep,201509 Sep. 2015,61.6
SVN,091 Slovenia,IMPORT,2015,Okt,201510 Oct. 2015,291.8
SVN,091 Slovenia,IMPORT,2015,Nov,201511 Nov. 2015,411.7
SVN,091 Slovenia,IMPORT,2015,Dec,201512 Dec. 2015,633.4
SVN,091 Slovenia,EXPORT,2010,Jan,201001 Jan. 2010,75.4
SVN,091 Slovenia,EXPORT,2010,Feb,201002 Feb. 2010,257.2
SVN,091 Slovenia,EXPORT,2010,Mrt,201003 Mar. 2010,205.9
SVN,091 Slovenia,EXPORT,2010,Apr,201004 Apr. 2010,46.1
SVN,091 Slovenia,EXPORT,2010,Mei,201005 May. 2010,9.6
SVN,091 Slovenia,EXPORT,2010,Jun,201006 Jun. 2010,10.1
SVN,091 Slovenia,EXPORT,2010,Jul,201007 Jul. 2010,13
SVN,091 Slovenia,EXPORT,2010,Aug,201008 Aug. 2010,7.5
SVN,091 Slovenia,EXPORT,2010,Sep,201009 Sep. 2010,23.6
SVN,091 Slovenia,EXPORT,2010,Okt,201010 Oct. 2010,251.4
SVN,091 Slovenia,EXPORT,2010,Nov,201011 Nov. 2010,724.5
SVN,091 Slovenia,EXPORT,2010,Dec,201012 Dec. 2010,618
SVN,091 Slovenia,EXPORT,2011,Jan,201101 Jan. 2011,95.4
SVN,091 Slovenia,EXPORT,2011,Feb,201102 Feb. 2011,188.7
SVN,091 Slovenia,EXPORT,2011,Mrt,201103 Mar. 2011,445.3
SVN,091 Slovenia,EXPORT,2011,Apr,201104 Apr. 2011,21.1
SVN,091 Slovenia,EXPORT,2011,Mei,201105 May. 2011,8.2
SVN,091 Slovenia,EXPORT,2011,Jun,201106 Jun. 2011,10.3
SVN,091 Slovenia,EXPORT,2011,Jul,201107 Jul. 2011,12.8
SVN,091 Slovenia,EXPORT,2011,Aug,201108 Aug. 2011,10.8
SVN,091 Slovenia,EXPORT,2011,Sep,201109 Sep. 2011,55.5
SVN,091 Slovenia,EXPORT,2011,Okt,201110 Oct. 2011,270.6
SVN,091 Slovenia,EXPORT,2011,Nov,201111 Nov. 2011,446.4
SVN,091 Slovenia,EXPORT,2011,Dec,201112 Dec. 2011,678
SVN,091 Slovenia,EXPORT,2012,Jan,201201 Jan. 2012,350.5
SVN,091 Slovenia,EXPORT,2012,Feb,201202 Feb. 2012,207
SVN,091 Slovenia,EXPORT,2012,Mrt,201203 Mar. 2012,61.2
SVN,091 Slovenia,EXPORT,2012,Apr,201204 Apr. 2012,8.6
SVN,091 Slovenia,EXPORT,2012,Mei,201205 May. 2012,9.4
SVN,091 Slovenia,EXPORT,2012,Jun,201206 Jun. 2012,10.9
SVN,091 Slovenia,EXPORT,2012,Jul,201207 Jul. 2012,34.5
SVN,091 Slovenia,EXPORT,2012,Aug,201208 Aug. 2012,15.4
SVN,091 Slovenia,EXPORT,2012,Sep,201209 Sep. 2012,8.4
SVN,091 Slovenia,EXPORT,2012,Okt,201210 Oct. 2012,15.9
SVN,091 Slovenia,EXPORT,2012,Nov,201211 Nov. 2012,60.4
SVN,091 Slovenia,EXPORT,2012,Dec,201212 Dec. 2012,203.2
SVN,091 Slovenia,EXPORT,2013,Jan,201301 Jan. 2013,27.5
SVN,091 Slovenia,EXPORT,2013,Feb,201302 Feb. 2013,31.9
SVN,091 Slovenia,EXPORT,2013,Mrt,201303 Mar. 2013,12.2
SVN,091 Slovenia,EXPORT,2013,Apr,201304 Apr. 2013,35.6
SVN,091 Slovenia,EXPORT,2013,Mei,201305 May. 2013,13.5
SVN,091 Slovenia,EXPORT,2013,Jun,201306 Jun. 2013,16.2
SVN,091 Slovenia,EXPORT,2013,Jul,201307 Jul. 2013,6.9
SVN,091 Slovenia,EXPORT,2013,Aug,201308 Aug. 2013,5.5
SVN,091 Slovenia,EXPORT,2013,Sep,201309 Sep. 2013,5.5
SVN,091 Slovenia,EXPORT,2013,Okt,201310 Oct. 2013,68
SVN,091 Slovenia,EXPORT,2013,Nov,201311 Nov. 2013,96.3
SVN,091 Slovenia,EXPORT,2013,Dec,201312 Dec. 2013,309.3
SVN,091 Slovenia,EXPORT,2014,Jan,201401 Jan. 2014,252
SVN,091 Slovenia,EXPORT,2014,Feb,201402 Feb. 2014,277.5
SVN,091 Slovenia,EXPORT,2014,Mrt,201403 Mar. 2014,139.4
SVN,091 Slovenia,EXPORT,2014,Apr,201404 Apr. 2014,14.5
SVN,091 Slovenia,EXPORT,2014,Mei,201405 May. 2014,13.8
SVN,091 Slovenia,EXPORT,2014,Jun,201406 Jun. 2014,12.4
SVN,091 Slovenia,EXPORT,2014,Jul,201407 Jul. 2014,10.2
SVN,091 Slovenia,EXPORT,2014,Aug,201408 Aug. 2014,10.4
SVN,091 Slovenia,EXPORT,2014,Sep,201409 Sep. 2014,14.1
SVN,091 Slovenia,EXPORT,2014,Okt,201410 Oct. 2014,74.9
SVN,091 Slovenia,EXPORT,2014,Nov,201411 Nov. 2014,165.9
SVN,091 Slovenia,EXPORT,2014,Dec,201412 Dec. 2014,262
SVN,091 Slovenia,EXPORT,2015,Jan,201501 Jan. 2015,222
SVN,091 Slovenia,EXPORT,2015,Feb,201502 Feb. 2015,204.2
SVN,091 Slovenia,EXPORT,2015,Mrt,201503 Mar. 2015,204.6
SVN,091 Slovenia,EXPORT,2015,Apr,201504 Apr. 2015,37.5
SVN,091 Slovenia,EXPORT,2015,Mei,201505 May. 2015,13.1
SVN,091 Slovenia,EXPORT,2015,Jun,201506 Jun. 2015,16.7
SVN,091 Slovenia,EXPORT,2015,Jul,201507 Jul. 2015,14.3
SVN,091 Slovenia,EXPORT,2015,Aug,201508 Aug. 2015,12.5
SVN,091 Slovenia,EXPORT,2015,Sep,201509 Sep. 2015,24.9
SVN,091 Slovenia,EXPORT,2015,Okt,201510 Oct. 2015,230.4
SVN,091 Slovenia,EXPORT,2015,Nov,201511 Nov. 2015,388.3
SVN,091 Slovenia,EXPORT,2015,Dec,201512 Dec. 2015,584.6
HRV,092 Croatia,IMPORT,2010,Jan,201001 Jan. 2010,0
HRV,092 Croatia,IMPORT,2010,Feb,201002 Feb. 2010,0
HRV,092 Croatia,IMPORT,2010,Mrt,201003 Mar. 2010,0
HRV,092 Croatia,IMPORT,2010,Apr,201004 Apr. 2010,0
HRV,092 Croatia,IMPORT,2010,Mei,201005 May. 2010,0
HRV,092 Croatia,IMPORT,2010,Jun,201006 Jun. 2010,0
HRV,092 Croatia,IMPORT,2010,Jul,201007 Jul. 2010,0
HRV,092 Croatia,IMPORT,2010,Aug,201008 Aug. 2010,0
HRV,092 Croatia,IMPORT,2010,Sep,201009 Sep. 2010,0
HRV,092 Croatia,IMPORT,2010,Okt,201010 Oct. 2010,0
HRV,092 Croatia,IMPORT,2010,Nov,201011 Nov. 2010,0
HRV,092 Croatia,IMPORT,2010,Dec,201012 Dec. 2010,0
HRV,092 Croatia,IMPORT,2011,Jan,201101 Jan. 2011,0
HRV,092 Croatia,IMPORT,2011,Feb,201102 Feb. 2011,0
HRV,092 Croatia,IMPORT,2011,Mrt,201103 Mar. 2011,0
HRV,092 Croatia,IMPORT,2011,Apr,201104 Apr. 2011,0
HRV,092 Croatia,IMPORT,2011,Mei,201105 May. 2011,0
HRV,092 Croatia,IMPORT,2011,Jun,201106 Jun. 2011,0
HRV,092 Croatia,IMPORT,2011,Jul,201107 Jul. 2011,0
HRV,092 Croatia,IMPORT,2011,Aug,201108 Aug. 2011,0
HRV,092 Croatia,IMPORT,2011,Sep,201109 Sep. 2011,0
HRV,092 Croatia,IMPORT,2011,Okt,201110 Oct. 2011,0
HRV,092 Croatia,IMPORT,2011,Nov,201111 Nov. 2011,0
HRV,092 Croatia,IMPORT,2011,Dec,201112 Dec. 2011,0
HRV,092 Croatia,IMPORT,2012,Jan,201201 Jan. 2012,0
HRV,092 Croatia,IMPORT,2012,Feb,201202 Feb. 2012,0
HRV,092 Croatia,IMPORT,2012,Mrt,201203 Mar. 2012,0
HRV,092 Croatia,IMPORT,2012,Apr,201204 Apr. 2012,0
HRV,092 Croatia,IMPORT,2012,Mei,201205 May. 2012,0
HRV,092 Croatia,IMPORT,2012,Jun,201206 Jun. 2012,0
HRV,092 Croatia,IMPORT,2012,Jul,201207 Jul. 2012,0
HRV,092 Croatia,IMPORT,2012,Aug,201208 Aug. 2012,0
HRV,092 Croatia,IMPORT,2012,Sep,201209 Sep. 2012,0
HRV,092 Croatia,IMPORT,2012,Okt,201210 Oct. 2012,0
HRV,092 Croatia,IMPORT,2012,Nov,201211 Nov. 2012,0
HRV,092 Croatia,IMPORT,2012,Dec,201212 Dec. 2012,0
HRV,092 Croatia,IMPORT,2013,Jan,201301 Jan. 2013,0
HRV,092 Croatia,IMPORT,2013,Feb,201302 Feb. 2013,0
HRV,092 Croatia,IMPORT,2013,Mrt,201303 Mar. 2013,0
HRV,092 Croatia,IMPORT,2013,Apr,201304 Apr. 2013,0
HRV,092 Croatia,IMPORT,2013,Mei,201305 May. 2013,0
HRV,092 Croatia,IMPORT,2013,Jun,201306 Jun. 2013,0
HRV,092 Croatia,IMPORT,2013,Jul,201307 Jul. 2013,23.3
HRV,092 Croatia,IMPORT,2013,Aug,201308 Aug. 2013,20.1
HRV,092 Croatia,IMPORT,2013,Sep,201309 Sep. 2013,23.4
HRV,092 Croatia,IMPORT,2013,Okt,201310 Oct. 2013,13.1
HRV,092 Croatia,IMPORT,2013,Nov,201311 Nov. 2013,15
HRV,092 Croatia,IMPORT,2013,Dec,201312 Dec. 2013,23.7
HRV,092 Croatia,IMPORT,2014,Jan,201401 Jan. 2014,27.2
HRV,092 Croatia,IMPORT,2014,Feb,201402 Feb. 2014,26.7
HRV,092 Croatia,IMPORT,2014,Mrt,201403 Mar. 2014,25.6
HRV,092 Croatia,IMPORT,2014,Apr,201404 Apr. 2014,31.2
HRV,092 Croatia,IMPORT,2014,Mei,201405 May. 2014,23.9
HRV,092 Croatia,IMPORT,2014,Jun,201406 Jun. 2014,33.3
HRV,092 Croatia,IMPORT,2014,Jul,201407 Jul. 2014,32.6
HRV,092 Croatia,IMPORT,2014,Aug,201408 Aug. 2014,37.9
HRV,092 Croatia,IMPORT,2014,Sep,201409 Sep. 2014,26.9
HRV,092 Croatia,IMPORT,2014,Okt,201410 Oct. 2014,28.7
HRV,092 Croatia,IMPORT,2014,Nov,201411 Nov. 2014,25.1
HRV,092 Croatia,IMPORT,2014,Dec,201412 Dec. 2014,37.5
HRV,092 Croatia,IMPORT,2015,Jan,201501 Jan. 2015,40.2
HRV,092 Croatia,IMPORT,2015,Feb,201502 Feb. 2015,35.6
HRV,092 Croatia,IMPORT,2015,Mrt,201503 Mar. 2015,43.2
HRV,092 Croatia,IMPORT,2015,Apr,201504 Apr. 2015,35.2
HRV,092 Croatia,IMPORT,2015,Mei,201505 May. 2015,27.8
HRV,092 Croatia,IMPORT,2015,Jun,201506 Jun. 2015,28.8
HRV,092 Croatia,IMPORT,2015,Jul,201507 Jul. 2015,45.5
HRV,092 Croatia,IMPORT,2015,Aug,201508 Aug. 2015,41.4
HRV,092 Croatia,IMPORT,2015,Sep,201509 Sep. 2015,29.5
HRV,092 Croatia,IMPORT,2015,Okt,201510 Oct. 2015,22.6
HRV,092 Croatia,IMPORT,2015,Nov,201511 Nov. 2015,37.6
HRV,092 Croatia,IMPORT,2015,Dec,201512 Dec. 2015,31.5
HRV,092 Croatia,EXPORT,2010,Jan,201001 Jan. 2010,0
HRV,092 Croatia,EXPORT,2010,Feb,201002 Feb. 2010,0
HRV,092 Croatia,EXPORT,2010,Mrt,201003 Mar. 2010,0
HRV,092 Croatia,EXPORT,2010,Apr,201004 Apr. 2010,0
HRV,092 Croatia,EXPORT,2010,Mei,201005 May. 2010,0
HRV,092 Croatia,EXPORT,2010,Jun,201006 Jun. 2010,0
HRV,092 Croatia,EXPORT,2010,Jul,201007 Jul. 2010,0
HRV,092 Croatia,EXPORT,2010,Aug,201008 Aug. 2010,0
HRV,092 Croatia,EXPORT,2010,Sep,201009 Sep. 2010,0
HRV,092 Croatia,EXPORT,2010,Okt,201010 Oct. 2010,0
HRV,092 Croatia,EXPORT,2010,Nov,201011 Nov. 2010,0
HRV,092 Croatia,EXPORT,2010,Dec,201012 Dec. 2010,0
